poisonous,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,poisonous_readable,cap_shape_readable,cap_surface_readable,cap_color_readable,bruises_readable,odor_readable,gill_attachment_readable,gill_spacing_readable,gill_size_readable,gill_color_readable,stalk_shape_readable,stalk_root_readable,stalk_surface_above_ring_readable,stalk_surface_below_ring_readable,stalk_color_above_ring_readable,stalk_color_below_ring_readable,veil_type_readable,veil_color_readable,ring_number_readable,ring_type_readable,spore_print_color_readable,population_readable,habitat_readable
p,f,s,b,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,u,True,flat,smooth,buff,has_bruises,foul,free,close,broad,pink,tapering,bulbous,fibrous,smooth,white,white,partial,white,1,pendant,chocolate,scattered,urban
p,f,s,g,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,s,u,True,flat,smooth,gray,has_bruises,foul,free,close,broad,chocolate,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,chocolate,scattered,urban
p,f,y,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,1,large,chocolate,solitary,grasses
p,f,s,w,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g,True,flat,smooth,white,has_bruises,none,free,close,broad,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,green,several,grasses
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,d,True,flat,scaly,gray,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,brown,partial,white,1,large,chocolate,solitary,woods
e,x,f,n,f,n,f,w,n,w,e,b,s,s,w,n,p,w,o,e,w,v,l,False,convex,fibrous,brown,no_bruises,none,free,crowded,narrow,white,enlarging,bulbous,smooth,smooth,white,brown,partial,white,1,evanescent,white,several,leaves
p,f,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,d,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,brown,partial,white,1,large,chocolate,solitary,woods
p,x,s,w,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,u,True,convex,smooth,white,has_bruises,foul,free,close,broad,pink,tapering,bulbous,fibrous,smooth,white,white,partial,white,1,pendant,chocolate,scattered,urban
p,x,s,g,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,g,True,convex,smooth,gray,has_bruises,foul,free,close,broad,white,tapering,bulbous,fibrous,fibrous,white,white,partial,white,1,pendant,chocolate,several,grasses
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,p,True,flat,fibrous,gray,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,brown,partial,white,1,large,chocolate,solitary,paths
p,x,s,w,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,s,g,True,convex,smooth,white,has_bruises,foul,free,close,broad,chocolate,tapering,bulbous,smooth,fibrous,white,white,partial,white,1,pendant,chocolate,scattered,grasses
p,x,f,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,p,True,convex,fibrous,yellow,no_bruises,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,pink,partial,white,1,large,chocolate,several,paths
p,f,s,w,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,u,True,flat,smooth,white,has_bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,chocolate,scattered,urban
p,f,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,partial,white,1,large,chocolate,solitary,grasses
p,x,s,g,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,u,True,convex,smooth,gray,has_bruises,foul,free,close,broad,pink,tapering,bulbous,fibrous,fibrous,white,white,partial,white,1,pendant,chocolate,several,urban
p,f,s,b,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,v,u,True,flat,smooth,buff,has_bruises,foul,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,chocolate,several,urban
p,f,y,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,p,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,partial,white,1,large,chocolate,several,paths
p,x,s,b,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,u,True,convex,smooth,buff,has_bruises,foul,free,close,broad,chocolate,tapering,bulbous,smooth,fibrous,white,white,partial,white,1,pendant,chocolate,several,urban
p,f,s,w,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,v,g,True,flat,smooth,white,has_bruises,foul,free,close,broad,chocolate,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,chocolate,several,grasses
p,f,y,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,brown,partial,white,1,large,chocolate,several,grasses
p,f,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,d,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,pink,partial,white,1,large,chocolate,solitary,woods
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,p,True,flat,scaly,gray,no_bruises,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,pink,partial,white,1,large,chocolate,solitary,paths
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,p,True,flat,fibrous,gray,no_bruises,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,brown,partial,white,1,large,chocolate,several,paths
p,b,s,p,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m,True,bell,smooth,pink,has_bruises,none,free,close,broad,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,green,several,meadows
p,b,s,w,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,g,True,bell,smooth,white,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,green,several,grasses
p,f,s,b,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,s,g,True,flat,smooth,buff,has_bruises,foul,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,chocolate,scattered,grasses
p,x,s,g,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,u,True,convex,smooth,gray,has_bruises,foul,free,close,broad,white,tapering,bulbous,fibrous,fibrous,white,white,partial,white,1,pendant,chocolate,several,urban
p,b,y,p,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m,True,bell,scaly,pink,has_bruises,none,free,close,broad,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,green,several,meadows
p,x,s,g,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,v,g,True,convex,smooth,gray,has_bruises,foul,free,close,broad,white,tapering,bulbous,smooth,fibrous,white,white,partial,white,1,pendant,chocolate,several,grasses
p,x,s,g,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,g,True,convex,smooth,gray,has_bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,chocolate,scattered,grasses
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,g,True,convex,fibrous,yellow,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,partial,white,1,large,chocolate,several,grasses
p,f,y,b,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,g,True,flat,scaly,buff,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,green,several,grasses
p,x,s,b,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,v,u,True,convex,smooth,buff,has_bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,fibrous,white,white,partial,white,1,pendant,chocolate,several,urban
p,b,s,b,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,g,True,bell,smooth,buff,has_bruises,none,free,close,broad,green,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,green,several,grasses
e,x,y,n,f,n,f,w,n,w,e,b,f,s,w,n,p,w,o,e,w,v,l,False,convex,scaly,brown,no_bruises,none,free,crowded,narrow,white,enlarging,bulbous,fibrous,smooth,white,brown,partial,white,1,evanescent,white,several,leaves
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,p,True,convex,fibrous,yellow,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,partial,white,1,large,chocolate,several,paths
p,f,s,b,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,g,True,flat,smooth,buff,has_bruises,foul,free,close,broad,chocolate,tapering,bulbous,smooth,fibrous,white,white,partial,white,1,pendant,chocolate,several,grasses
p,f,y,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,g,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,pink,partial,white,1,large,chocolate,several,grasses
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,p,True,flat,fibrous,yellow,no_bruises,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink,partial,white,1,large,chocolate,solitary,paths
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,d,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,partial,white,1,large,chocolate,solitary,woods
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,g,True,convex,scaly,yellow,no_bruises,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff,partial,white,1,large,chocolate,solitary,grasses
p,x,s,g,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,g,True,convex,smooth,gray,has_bruises,foul,free,close,broad,pink,tapering,bulbous,fibrous,smooth,white,white,partial,white,1,pendant,chocolate,scattered,grasses
e,f,y,n,f,n,f,w,n,w,e,b,f,f,w,n,p,w,o,e,w,v,l,False,flat,scaly,brown,no_bruises,none,free,crowded,narrow,white,enlarging,bulbous,fibrous,fibrous,white,brown,partial,white,1,evanescent,white,several,leaves
p,f,y,b,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g,True,flat,scaly,buff,has_bruises,none,free,close,broad,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,green,several,grasses
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,g,True,flat,scaly,gray,no_bruises,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,brown,partial,white,1,large,chocolate,several,grasses
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,d,True,flat,fibrous,gray,no_bruises,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink,partial,white,1,large,chocolate,solitary,woods
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,d,True,flat,fibrous,gray,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,1,large,chocolate,several,woods
p,x,s,g,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,s,g,True,convex,smooth,gray,has_bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,fibrous,white,white,partial,white,1,pendant,chocolate,scattered,grasses
p,f,s,p,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m,True,flat,smooth,pink,has_bruises,none,free,close,broad,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,green,several,meadows
p,f,s,b,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,v,g,True,flat,smooth,buff,has_bruises,foul,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,chocolate,several,grasses
p,x,s,b,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,v,u,True,convex,smooth,buff,has_bruises,foul,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,chocolate,several,urban
p,f,s,b,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,s,g,True,flat,smooth,buff,has_bruises,foul,free,close,broad,white,tapering,bulbous,smooth,fibrous,white,white,partial,white,1,pendant,chocolate,scattered,grasses
e,x,f,n,f,n,f,w,n,w,e,b,f,f,w,n,p,w,o,e,w,v,l,False,convex,fibrous,brown,no_bruises,none,free,crowded,narrow,white,enlarging,bulbous,fibrous,fibrous,white,brown,partial,white,1,evanescent,white,several,leaves
p,f,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,d,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,brown,partial,white,1,large,chocolate,several,woods
p,f,s,w,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,s,u,True,flat,smooth,white,has_bruises,foul,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,chocolate,scattered,urban
p,f,s,p,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,g,True,flat,smooth,pink,has_bruises,none,free,close,broad,green,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,green,several,grasses
p,f,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,brown,partial,white,1,large,chocolate,solitary,woods
p,f,s,g,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,s,g,True,flat,smooth,gray,has_bruises,foul,free,close,broad,chocolate,tapering,bulbous,smooth,fibrous,white,white,partial,white,1,pendant,chocolate,scattered,grasses
p,f,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,g,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,partial,white,1,large,chocolate,several,grasses
p,f,s,g,t,f,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,s,g,True,flat,smooth,gray,has_bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,smooth,white,white,partial,white,1,pendant,chocolate,scattered,grasses
p,f,s,w,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,s,u,True,flat,smooth,white,has_bruises,foul,free,close,broad,chocolate,tapering,bulbous,smooth,fibrous,white,white,partial,white,1,pendant,chocolate,scattered,urban
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,d,True,flat,fibrous,yellow,no_bruises,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,partial,white,1,large,chocolate,solitary,woods
p,b,y,b,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g,True,bell,scaly,buff,has_bruises,none,free,close,broad,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,green,several,grasses
p,f,y,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,g,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,partial,white,1,large,chocolate,several,grasses
p,f,s,b,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,v,u,True,flat,smooth,buff,has_bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,fibrous,white,white,partial,white,1,pendant,chocolate,several,urban
p,f,y,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,g,True,flat,scaly,yellow,no_bruises,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,pink,partial,white,1,large,chocolate,solitary,grasses
e,x,s,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,False,convex,smooth,cinnamon,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,several,paths
p,x,y,e,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,convex,scaly,red,no_bruises,musty,free,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
p,k,y,c,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,knobbed,scaly,cinnamon,no_bruises,musty,attached,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
p,k,y,n,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,knobbed,scaly,brown,no_bruises,musty,free,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
e,x,y,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,convex,scaly,cinnamon,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
p,b,y,y,f,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l,True,bell,scaly,yellow,no_bruises,none,free,crowded,narrow,yellow,enlarging,club,scaly,scaly,yellow,yellow,partial,yellow,1,evanescent,white,clustered,leaves
e,x,y,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,convex,scaly,pink,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
e,f,y,n,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,False,flat,scaly,brown,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,several,paths
p,f,y,e,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,flat,scaly,red,no_bruises,musty,attached,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
e,b,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,False,bell,smooth,brown,no_bruises,none,free,close,broad,white,enlarging,bulbous,scaly,scaly,brown,brown,partial,white,2,pendant,white,solitary,woods
e,x,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,False,convex,smooth,brown,no_bruises,none,free,close,broad,white,enlarging,bulbous,scaly,scaly,brown,brown,partial,white,2,pendant,white,solitary,woods
e,b,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,p,False,bell,smooth,brown,no_bruises,none,free,close,broad,white,enlarging,bulbous,scaly,scaly,brown,brown,partial,white,2,pendant,white,solitary,paths
p,k,y,e,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,True,knobbed,scaly,red,no_bruises,musty,free,close,broad,yellow,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
e,f,s,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,False,flat,smooth,gray,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,several,paths
p,k,y,c,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,knobbed,scaly,cinnamon,no_bruises,musty,free,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
e,x,s,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,convex,smooth,pink,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
p,x,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,convex,scaly,brown,no_bruises,musty,attached,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
e,f,s,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,flat,smooth,cinnamon,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
p,f,y,n,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,flat,scaly,brown,no_bruises,musty,free,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
p,x,y,c,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,True,convex,scaly,cinnamon,no_bruises,musty,attached,close,broad,yellow,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
p,k,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,knobbed,scaly,brown,no_bruises,musty,attached,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
e,x,y,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,False,convex,scaly,gray,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,several,paths
p,f,y,c,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,flat,scaly,cinnamon,no_bruises,musty,free,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
p,f,y,n,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,True,flat,scaly,brown,no_bruises,musty,free,close,broad,yellow,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
e,f,y,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,flat,scaly,cinnamon,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
e,k,y,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,False,knobbed,scaly,brown,no_bruises,none,free,close,broad,white,enlarging,bulbous,scaly,scaly,brown,brown,partial,white,2,pendant,white,solitary,woods
p,f,y,e,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,True,flat,scaly,red,no_bruises,musty,free,close,broad,yellow,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
p,f,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,flat,scaly,brown,no_bruises,musty,attached,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
p,x,y,e,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,True,convex,scaly,red,no_bruises,musty,attached,close,broad,yellow,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
e,f,y,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,False,flat,scaly,brown,no_bruises,none,free,close,broad,white,enlarging,bulbous,scaly,scaly,brown,brown,partial,white,2,pendant,white,solitary,woods
p,k,y,y,f,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l,True,knobbed,scaly,yellow,no_bruises,none,free,crowded,narrow,yellow,enlarging,club,scaly,scaly,yellow,yellow,partial,yellow,1,evanescent,white,clustered,leaves
e,x,s,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,convex,smooth,gray,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
p,x,y,n,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,True,convex,scaly,brown,no_bruises,musty,free,close,broad,yellow,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
p,f,y,e,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,flat,scaly,red,no_bruises,musty,free,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
p,k,y,c,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,True,knobbed,scaly,cinnamon,no_bruises,musty,free,close,broad,yellow,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
e,f,y,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,flat,scaly,pink,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
e,x,s,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,convex,smooth,cinnamon,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
p,f,y,y,f,n,f,w,n,w,e,c,y,y,y,y,p,y,o,e,w,c,l,True,flat,scaly,yellow,no_bruises,none,free,crowded,narrow,white,enlarging,club,scaly,scaly,yellow,yellow,partial,yellow,1,evanescent,white,clustered,leaves
p,x,y,c,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,True,convex,scaly,cinnamon,no_bruises,musty,attached,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
e,x,y,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,False,convex,scaly,pink,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,several,paths
e,f,s,n,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,flat,smooth,brown,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
p,k,y,n,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,True,knobbed,scaly,brown,no_bruises,musty,free,close,broad,yellow,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods
p,c,y,y,f,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l,True,conical,scaly,yellow,no_bruises,none,free,crowded,narrow,yellow,enlarging,club,scaly,scaly,yellow,yellow,partial,yellow,1,evanescent,white,clustered,leaves
e,x,s,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,False,convex,smooth,gray,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,several,paths
e,f,s,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,flat,smooth,pink,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
e,f,y,n,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,False,flat,scaly,brown,has_bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,2,pendant,white,solitary,paths
